word,categories
tetanus,"nrc_disgust, nrc_negative"
tether,nrc_negative
tgif,vader_very_positive
thank,"afinn_positive, vader_positive"
thanked,vader_positive
thankful,"afinn_positive, gratitude_appreciation, joy_extended, nrc_joy, nrc_positive, vader_very_positive"
thankfuller,vader_positive
thankfullest,vader_very_positive
thankfully,vader_positive
thankfulness,vader_very_positive
thanks,"afinn_positive, vader_positive"
thanksgiving,"nrc_joy, nrc_positive"
theft,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
theism,"nrc_disgust, nrc_negative"
theocratic,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness, nrc_trust"
theological,nrc_trust
theology,nrc_anticipation
theorem,nrc_trust
theoretical,nrc_positive
theory,"nrc_anticipation, nrc_trust"
therapeutic,"nrc_joy, nrc_positive, nrc_trust"
therapeutics,nrc_positive
thermocouple,nrc_anticipation
thermometer,nrc_trust
thief,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, nrc_surprise, vader_very_negative"
thieve,vader_very_negative
thieved,vader_negative
thieveries,vader_very_negative
thievery,vader_very_negative
thieves,vader_very_negative
thinker,nrc_positive
thirst,"nrc_anticipation, nrc_sadness, nrc_surprise"
thirsty,nrc_negative
thirteenth,nrc_fear
thks,vader_positive
thorn,nrc_negative
thorny,"afinn_negative, nrc_fear, nrc_negative, vader_negative"
thoroughbred,nrc_positive
thought,nrc_anticipation
thoughtful,"afinn_positive, nrc_positive, nrc_trust, vader_positive"
thoughtfully,vader_positive
thoughtfulness,"nrc_positive, vader_positive"
thoughtless,"afinn_negative, nrc_anger, nrc_disgust, nrc_negative, vader_very_negative"
thrash,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
threat,"afinn_negative, nrc_anger, nrc_fear, nrc_negative, vader_very_negative"
threaten,"afinn_negative, nrc_anger, nrc_anticipation, nrc_fear, nrc_negative, vader_negative"
threatened,"afinn_negative, fear_extended, vader_very_negative"
threatener,vader_negative
threateners,vader_negative
threatening,"afinn_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, vader_very_negative"
threateningly,vader_very_negative
threatens,"afinn_negative, vader_negative"
threating,vader_very_negative
threats,"afinn_negative, vader_negative"
thresh,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness"
thrift,"nrc_disgust, nrc_positive, nrc_trust"
thrill,"nrc_anticipation, nrc_fear, nrc_joy, nrc_positive, nrc_surprise, vader_positive"
thrilled,"afinn_very_positive, joy_extended, vader_positive"
thriller,vader_positive
thrillers,vader_positive
thrilling,"nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, vader_very_positive"
thrillingly,vader_very_positive
thrills,vader_positive
thriving,"nrc_anticipation, nrc_joy, nrc_positive"
throb,"nrc_fear, nrc_negative, nrc_sadness"
throne,"nrc_positive, nrc_trust"
throttle,"nrc_anger, nrc_negative"
thug,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative"
thump,"nrc_anger, nrc_negative"
thumping,nrc_fear
thundering,"nrc_anger, nrc_fear, nrc_negative"
thunderstruck,surprise_extended
thwart,"afinn_negative, nrc_negative, nrc_surprise"
thwarted,"afinn_negative, vader_negative"
thwarting,"afinn_negative, vader_negative"
thwarts,"afinn_negative, vader_negative"
thx,vader_positive
tia,vader_very_positive
ticked,vader_negative
tickle,"nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, nrc_trust"
tickled pink,joy_extended
tiff,"nrc_anger, nrc_negative"
tighten,nrc_anger
tiling,nrc_positive
time,nrc_anticipation
timely,nrc_positive
timid,"afinn_negative, nrc_fear, nrc_negative, nrc_sadness, vader_negative"
timider,vader_negative
timidest,vader_negative
timidities,vader_negative
timidity,"nrc_anticipation, nrc_fear, nrc_negative, vader_negative"
timidly,vader_negative
timidness,vader_negative
timorous,"afinn_negative, vader_negative"
tinsel,"nrc_joy, nrc_positive"
tipsy,nrc_negative
tirade,"nrc_anger, nrc_disgust, nrc_negative"
tired,"afinn_negative, nrc_negative, vader_negative"
tiredness,nrc_negative
tiresome,nrc_negative
tit,nrc_negative
title,"nrc_positive, nrc_trust"
tits,"afinn_negative, vader_negative"
tmi,vader_negative
tnx,vader_positive
toad,"nrc_disgust, nrc_negative"
toast,"nrc_joy, nrc_positive"
tobacco,nrc_negative
toilet,"nrc_disgust, nrc_negative"
toils,nrc_negative
tolerance,"afinn_positive, vader_positive"
tolerances,vader_positive
tolerant,"afinn_positive, nrc_positive, vader_positive"
tolerantly,vader_positive
tolerate,"nrc_anger, nrc_negative, nrc_sadness"
toleration,nrc_positive
tomb,nrc_sadness
tomorrow,nrc_anticipation
toothache,"nrc_fear, nrc_negative"
toothless,"afinn_negative, vader_negative"
top,"afinn_positive, nrc_anticipation, nrc_positive, nrc_trust, vader_positive"
topple,nrc_surprise
tops,"afinn_positive, vader_very_positive"
torment,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness"
torn,"afinn_negative, confusion_uncertainty, nrc_negative, vader_negative"
tornado,nrc_fear
torpedo,"nrc_anger, nrc_negative"
torrent,nrc_fear
torrid,nrc_negative
tort,nrc_negative
tortious,"nrc_anger, nrc_disgust, nrc_negative"
torture,"afinn_very_negative, nrc_anger, nrc_anticipation, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
tortured,"afinn_very_negative, vader_very_negative"
torturer,vader_very_negative
torturers,vader_very_negative
tortures,"afinn_very_negative, vader_very_negative"
torturing,"afinn_very_negative, vader_very_negative"
torturous,vader_very_negative
torturously,vader_very_negative
totalitarian,"afinn_negative, vader_very_negative"
totalitarianism,"afinn_negative, vader_very_negative"
touched,"gratitude_appreciation, nrc_negative"
touchy,"nrc_anger, nrc_negative, nrc_sadness"
tough,"nrc_negative, nrc_sadness, vader_negative"
toughed,vader_positive
toughen,vader_positive
toughened,vader_positive
toughening,vader_positive
toughens,vader_negative
tougher,vader_positive
toughest,vader_negative
toughie,vader_negative
toughies,vader_negative
toughing,vader_negative
toughish,vader_negative
toughly,vader_negative
toughness,"nrc_anger, nrc_fear, nrc_positive, nrc_trust, vader_negative"
toughnesses,vader_positive
toughs,vader_negative
toughy,vader_negative
tout,"afinn_negative, vader_negative"
touted,"afinn_negative, vader_negative"
touting,"afinn_negative, vader_negative"
touts,"afinn_negative, vader_negative"
tower,nrc_positive
towering,"nrc_anticipation, nrc_fear, nrc_positive"
toxic,"afinn_very_negative, nrc_disgust, nrc_negative"
toxin,"nrc_fear, nrc_negative"
track,nrc_anticipation
tract,nrc_fear
trade,nrc_trust
traditional,nrc_positive
tragedian,vader_negative
tragedians,vader_negative
tragedienne,vader_negative
tragediennes,vader_negative
tragedies,"afinn_negative, vader_negative"
tragedy,"afinn_negative, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
tragic,"afinn_negative, nrc_negative, vader_very_negative"
tragical,vader_very_negative
tragically,vader_very_negative
tragicomedy,vader_positive
tragicomic,vader_negative
tragics,vader_very_negative
trainer,nrc_trust
traitor,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
tramp,"nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
trance,nrc_negative
tranquil,"afinn_positive, nrc_joy, nrc_positive, vader_positive"
tranquiler,vader_positive
tranquilest,vader_positive
tranquilities,vader_positive
tranquility,"nrc_joy, nrc_positive, nrc_trust, vader_positive"
tranquilize,vader_positive
tranquilized,vader_negative
tranquilizer,vader_negative
tranquilizers,vader_negative
tranquilizes,vader_negative
tranquilizing,vader_negative
tranquillest,vader_positive
tranquillities,vader_positive
tranquillity,vader_positive
tranquillized,vader_negative
tranquillizer,vader_negative
tranquillizers,vader_negative
tranquillizes,vader_positive
tranquillizing,vader_positive
tranquilly,vader_positive
tranquilness,vader_positive
transaction,nrc_trust
transcendence,"nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, nrc_trust"
transcendental,nrc_positive
transcript,nrc_trust
transgress,afinn_negative
transgressed,afinn_negative
transgresses,afinn_negative
transgressing,afinn_negative
transgression,nrc_negative
transitional,nrc_anticipation
translation,nrc_trust
trap,"afinn_negative, vader_negative"
trapped,"afinn_negative, vader_very_negative"
trappings,nrc_negative
traps,"afinn_negative, nrc_negative"
trash,"nrc_disgust, nrc_negative, nrc_sadness"
trashy,"nrc_disgust, nrc_negative"
trauma,"afinn_very_negative, vader_negative"
traumas,vader_very_negative
traumata,vader_negative
traumatic,"afinn_very_negative, nrc_anger, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
traumatically,vader_very_negative
traumatise,vader_very_negative
traumatised,vader_very_negative
traumatises,vader_very_negative
traumatising,vader_negative
traumatism,vader_very_negative
traumatization,vader_very_negative
traumatizations,vader_very_negative
traumatize,vader_very_negative
traumatized,vader_negative
traumatizes,vader_negative
traumatizing,vader_very_negative
travail,nrc_negative
traveling,nrc_positive
travesty,"afinn_negative, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
treacherous,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative"
treachery,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness, nrc_surprise"
treadmill,nrc_anticipation
treason,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_surprise, vader_negative"
treasonous,"afinn_very_negative, vader_very_negative"
treasurable,vader_very_positive
treasure,"afinn_positive, nrc_anticipation, nrc_joy, nrc_positive, nrc_trust, vader_positive"
treasured,vader_very_positive
treasurer,"nrc_trust, vader_positive"
treasurers,vader_positive
treasurership,vader_positive
treasurerships,vader_positive
treasures,"afinn_positive, vader_positive"
treasuries,vader_positive
treasuring,vader_very_positive
treasury,vader_positive
treat,"nrc_anger, nrc_anticipation, nrc_disgust, nrc_fear, nrc_joy, nrc_negative, nrc_positive, nrc_sadness, nrc_surprise, nrc_trust, vader_positive"
tree,"nrc_anger, nrc_anticipation, nrc_disgust, nrc_joy, nrc_positive, nrc_surprise, nrc_trust"
tremble,vader_negative
trembled,vader_negative
trembler,vader_negative
tremblers,vader_negative
trembles,vader_negative
trembling,"afinn_negative, fear_extended, nrc_fear, nrc_negative, vader_negative"
trembly,vader_negative
tremendously,nrc_positive
tremor,"afinn_negative, nrc_anger, nrc_anticipation, nrc_fear, nrc_negative, nrc_sadness"
tremors,afinn_negative
tremulous,"afinn_negative, vader_negative"
trend,nrc_positive
trendy,nrc_positive
trepidation,"nrc_anticipation, nrc_fear, nrc_negative, nrc_surprise"
trespass,"nrc_anger, nrc_negative"
tribe,nrc_trust
tribulation,"afinn_negative, nrc_fear, nrc_negative, nrc_sadness"
tribunal,"nrc_anticipation, nrc_disgust, nrc_fear, nrc_negative, nrc_trust"
tribune,nrc_trust
tributary,"nrc_anticipation, nrc_positive"
tribute,"afinn_positive, nrc_positive"
trick,"nrc_negative, nrc_surprise, vader_negative"
tricked,"afinn_negative, vader_negative"
tricker,vader_negative
trickeries,vader_negative
trickers,vader_negative
trickery,"afinn_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, nrc_surprise, vader_negative"
trickie,vader_negative
trickier,vader_negative
trickiest,vader_negative
trickily,vader_negative
trickiness,vader_negative
trickinesses,vader_negative
tricking,vader_positive
trickish,vader_negative
trickishly,vader_negative
trickishness,vader_negative
trickled,vader_positive
trickledown,vader_negative
trickles,vader_positive
trickling,vader_negative
trickly,vader_negative
tricks,vader_negative
tricksier,vader_negative
tricksiness,vader_negative
trickster,vader_negative
tricksters,vader_negative
tricksy,vader_negative
tricky,vader_negative
trifle,nrc_negative
trig,nrc_positive
trip,nrc_surprise
tripping,"nrc_anger, nrc_negative, nrc_sadness"
trite,vader_negative
triumph,"afinn_very_positive, nrc_anticipation, nrc_joy, nrc_positive, vader_very_positive"
triumphal,vader_very_positive
triumphalisms,vader_positive
triumphalist,vader_positive
triumphalists,vader_positive
triumphant,"afinn_very_positive, nrc_anticipation, nrc_joy, nrc_positive, nrc_trust, pride_confidence, vader_very_positive"
triumphantly,vader_very_positive
triumphed,vader_very_positive
triumphing,vader_very_positive
triumphs,vader_very_positive
trivial,vader_negative
trivialise,vader_negative
trivialised,vader_negative
trivialises,vader_negative
trivialising,vader_negative
trivialities,vader_negative
triviality,vader_negative
trivialization,vader_negative
trivializations,vader_negative
trivialize,vader_negative
trivialized,vader_negative
trivializes,vader_negative
trivializing,vader_negative
trivially,vader_positive
trivium,vader_negative
troll,"afinn_negative, nrc_anger, nrc_fear, nrc_negative"
trophy,"nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, nrc_trust"
trouble,"afinn_negative, vader_negative"
troubled,"afinn_negative, vader_very_negative"
troublemaker,vader_very_negative
troublemakers,vader_very_negative
troublemaking,vader_negative
troubler,vader_negative
troublers,vader_negative
troubles,"afinn_negative, vader_very_negative"
troubleshoot,vader_positive
troubleshooter,vader_positive
troubleshooters,vader_positive
troubleshooting,vader_positive
troubleshoots,vader_positive
troublesome,"nrc_anger, nrc_fear, nrc_negative, vader_very_negative"
troublesomely,vader_negative
troublesomeness,vader_negative
troubling,"afinn_negative, vader_very_negative"
troublous,vader_very_negative
troublously,vader_very_negative
truce,"nrc_joy, nrc_positive, nrc_trust"
truck,nrc_trust
true,"afinn_positive, nrc_joy, nrc_positive, nrc_trust, vader_positive"
trueness,vader_very_positive
truer,vader_positive
truest,vader_positive
truly,vader_positive
trump,nrc_surprise
trumpet,nrc_negative
truss,nrc_trust
trust,"afinn_positive, nrc_trust, vader_very_positive"
trustability,vader_very_positive
trustable,vader_very_positive
trustbuster,vader_negative
trusted,"afinn_positive, vader_very_positive"
trustee,"nrc_trust, vader_positive"
trustees,vader_positive
trusteeship,vader_positive
trusteeships,vader_positive
truster,vader_positive
trustful,vader_very_positive
trustfully,vader_positive
trustfulness,vader_very_positive
trustier,vader_positive
trusties,vader_positive
trustiest,vader_very_positive
trustily,vader_positive
trustiness,vader_positive
trusting,"trust_extended, vader_positive"
trustingly,vader_positive
trustingness,vader_positive
trustless,vader_very_negative
trustor,vader_positive
trustors,vader_positive
trusts,"afinn_positive, vader_very_positive"
trustworthily,vader_very_positive
trustworthiness,vader_positive
trustworthy,"trust_extended, vader_very_positive"
trusty,"nrc_positive, vader_very_positive"
truth,"nrc_positive, nrc_trust, vader_positive"
truthful,"nrc_trust, vader_very_positive"
truthfully,vader_positive
truthfulness,"nrc_positive, nrc_trust, vader_positive"
truths,vader_positive
tumble,nrc_negative
tumor,"afinn_negative, nrc_fear, nrc_negative, vader_negative"
tumour,"nrc_fear, nrc_negative, nrc_sadness"
tumult,"nrc_anger, nrc_fear, nrc_negative, nrc_surprise"
tumultuous,"nrc_anger, nrc_fear, nrc_negative"
turbulence,"nrc_anger, nrc_fear, nrc_negative"
turbulent,"nrc_fear, nrc_negative"
turmoil,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness, vader_negative"
turned off,disgust_extended
tussle,nrc_anger
tutelage,"nrc_positive, nrc_trust"
tutor,nrc_positive
twat,"afinn_very_negative, vader_very_negative"
twin,nrc_positive
twinkle,"nrc_anticipation, nrc_joy, nrc_positive"
twitch,nrc_negative
tx,vader_positive
txs,vader_positive
ty,vader_positive
typhoon,"nrc_fear, nrc_negative"
tyran,afinn_very_negative
tyrannic,afinn_very_negative
tyrannical,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative"
tyrannically,afinn_very_negative
tyranny,"nrc_fear, nrc_negative, nrc_sadness"
tyrans,afinn_very_negative
tyrant,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
tyvm,vader_very_positive
ubiquitous,afinn_positive
ugh,"afinn_negative, vader_negative"
uglier,vader_very_negative
uglies,vader_very_negative
ugliest,vader_very_negative
uglification,vader_very_negative
uglified,vader_negative
uglifies,vader_negative
uglify,vader_very_negative
uglifying,vader_very_negative
uglily,vader_very_negative
ugliness,"afinn_very_negative, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
uglinesses,vader_very_negative
ugly,"afinn_very_negative, nrc_disgust, nrc_negative, vader_very_negative"
ulcer,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
ulterior,nrc_negative
ultimate,"nrc_anticipation, nrc_sadness"
ultimately,"nrc_anticipation, nrc_positive"
ultimatum,"nrc_anger, nrc_fear, nrc_negative"
umpire,"nrc_positive, nrc_trust"
unable,"afinn_negative, nrc_negative, nrc_sadness"
unacceptable,"afinn_negative, nrc_negative, nrc_sadness, vader_very_negative"
unaccountable,"nrc_anticipation, nrc_disgust, nrc_negative, nrc_sadness, nrc_trust"
unacknowledged,nrc_sadness
unanimity,nrc_positive
unanimous,nrc_positive
unanticipated,nrc_surprise
unappeasable,afinn_negative
unappreciated,"afinn_negative, vader_negative"
unapproved,"afinn_negative, nrc_negative, vader_negative"
unassuming,nrc_positive
unattached,nrc_negative
unattainable,"nrc_anger, nrc_negative, nrc_sadness"
unattractive,"afinn_negative, nrc_disgust, nrc_negative, nrc_sadness, vader_negative"
unauthorized,nrc_negative
unavailable,afinn_negative
unavailing,afinn_negative
unavoidable,nrc_negative
unaware,"afinn_negative, nrc_negative, vader_negative"
unbearable,"afinn_negative, nrc_disgust, nrc_negative, nrc_sadness"
unbeaten,"nrc_anticipation, nrc_joy, nrc_negative, nrc_positive, nrc_sadness, nrc_surprise"
unbelief,nrc_negative
unbelievable,"afinn_negative, nrc_negative, vader_positive"
unbelieving,"afinn_negative, vader_negative"
unbiased,"afinn_positive, nrc_positive, vader_negative"
unborn,nrc_negative
unbreakable,nrc_positive
unbridled,"nrc_anger, nrc_anticipation, nrc_fear, nrc_negative, nrc_positive, nrc_surprise"
unbroken,"nrc_positive, nrc_trust"
uncanny,"nrc_fear, nrc_negative, nrc_surprise"
uncaring,"nrc_anger, nrc_disgust, nrc_negative, nrc_sadness"
uncertain,"afinn_negative, confusion_uncertainty, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_surprise, vader_negative"
uncertainly,vader_negative
uncertainness,vader_negative
uncertainties,vader_negative
uncertainty,vader_negative
unchangeable,nrc_negative
unclean,"nrc_disgust, nrc_negative"
unclear,"afinn_negative, vader_negative"
uncomfortable,"afinn_negative, nrc_negative, vader_negative"
uncomfortably,vader_negative
uncompelling,vader_negative
unconcerned,"afinn_negative, vader_negative"
unconfirmed,"afinn_negative, vader_negative"
unconscionable,"nrc_disgust, nrc_negative"
unconscious,nrc_negative
unconstitutional,nrc_negative
unconstrained,"nrc_joy, nrc_positive"
uncontrollability,vader_negative
uncontrollable,"nrc_anger, nrc_anticipation, nrc_negative, nrc_surprise, vader_negative"
uncontrollably,vader_negative
uncontrolled,"nrc_negative, vader_negative"
unconvinced,"afinn_negative, vader_negative"
uncover,nrc_surprise
uncredited,"afinn_negative, vader_negative"
undecided,"afinn_negative, nrc_anticipation, nrc_fear, nrc_negative, vader_negative"
undercooked,afinn_negative
underestimate,"afinn_negative, nrc_surprise, vader_negative"
underestimated,"afinn_negative, vader_negative"
underestimates,"afinn_negative, vader_negative"
underestimating,afinn_negative
underline,nrc_positive
undermine,"afinn_negative, vader_negative"
undermined,"afinn_negative, nrc_negative, vader_negative"
undermines,"afinn_negative, vader_negative"
undermining,"afinn_negative, vader_negative"
underpaid,"nrc_anger, nrc_negative, nrc_sadness"
underperform,afinn_negative
underperformed,afinn_negative
underperforming,afinn_negative
underperforms,afinn_negative
undersized,nrc_negative
understanding,"nrc_positive, nrc_trust"
undertaker,nrc_sadness
undertaking,nrc_anticipation
underwrite,"nrc_positive, nrc_trust"
undeserving,"afinn_negative, vader_negative"
undesirable,"afinn_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_negative"
undesired,"nrc_negative, nrc_sadness"
undisclosed,nrc_anticipation
undiscovered,nrc_surprise
undivided,nrc_positive
undo,nrc_negative
undoubted,"nrc_anticipation, nrc_disgust"
undying,"nrc_anticipation, nrc_joy, nrc_positive, nrc_sadness, nrc_trust"
unease,vader_negative
uneasier,vader_negative
uneasiest,vader_very_negative
uneasily,vader_negative
uneasiness,"nrc_anticipation, nrc_negative, nrc_sadness, vader_negative"
uneasinesses,vader_negative
uneasy,"afinn_negative, fear_extended, nrc_disgust, nrc_fear, nrc_negative, vader_negative"
uneducated,"nrc_negative, nrc_sadness"
unemployed,"afinn_negative, nrc_fear, nrc_negative, nrc_sadness"
unemployment,"afinn_negative, vader_negative"
unequal,"afinn_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_negative"
unequaled,"afinn_positive, vader_positive"
unequivocal,nrc_trust
unequivocally,nrc_positive
unethical,"afinn_negative, vader_very_negative"
uneven,nrc_negative
uneventful,afinn_negative
unexpected,"nrc_anticipation, nrc_fear, nrc_joy, nrc_negative, nrc_positive, nrc_surprise, surprise_extended"
unexpectedly,nrc_surprise
unexplained,"nrc_anticipation, nrc_negative, nrc_sadness"
unfair,"afinn_negative, nrc_anger, nrc_disgust, nrc_negative, nrc_sadness, vader_very_negative"
unfairness,"nrc_anger, nrc_negative, nrc_sadness"
unfaithful,"nrc_disgust, nrc_negative"
unfavorable,"afinn_negative, nrc_disgust, nrc_negative, nrc_sadness"
unfinished,nrc_negative
unfit,afinn_negative
unfitted,afinn_negative
unfocused,"afinn_negative, vader_negative"
unfold,"nrc_anticipation, nrc_positive"
unforeseen,nrc_surprise
unforgivable,afinn_very_negative
unforgiving,"afinn_negative, nrc_anger, nrc_negative, nrc_sadness"
unfortunate,"nrc_negative, nrc_sadness, vader_very_negative"
unfortunately,vader_negative
unfortunates,vader_negative
unfriendly,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_negative"
unfulfilled,"afinn_negative, nrc_anger, nrc_anticipation, nrc_negative, nrc_sadness, nrc_surprise, vader_negative"
unfunny,afinn_negative
unfurnished,nrc_negative
ungenerous,afinn_negative
ungodly,"nrc_negative, nrc_sadness"
ungrateful,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_negative, vader_very_negative"
ungratefully,vader_negative
ungratefulness,vader_negative
unguarded,nrc_surprise
unhappier,vader_very_negative
unhappiest,vader_very_negative
unhappily,vader_negative
unhappiness,"afinn_negative, nrc_negative, nrc_sadness, vader_very_negative"
unhappinesses,vader_very_negative
unhappy,"afinn_negative, nrc_anger, nrc_disgust, nrc_negative, nrc_sadness, sadness_extended, vader_negative"
unhealthy,"afinn_negative, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
unholy,"nrc_fear, nrc_negative"
unhygienic,afinn_negative
unification,"nrc_anticipation, nrc_joy, nrc_positive, nrc_trust"
unified,"afinn_positive, vader_positive"
uniformly,nrc_positive
unimaginable,"nrc_negative, nrc_positive, nrc_surprise"
unimaginative,afinn_negative
unimportant,"nrc_negative, nrc_sadness, vader_negative"
unimpressed,"afinn_negative, nrc_negative, vader_negative"
unimpressive,vader_negative
unimproved,nrc_negative
uninfected,nrc_positive
uninformed,nrc_negative
uninitiated,nrc_negative
uninspired,"afinn_negative, boredom_apathy, nrc_negative, nrc_sadness"
unintelligent,"afinn_negative, vader_very_negative"
unintelligible,nrc_negative
unintended,nrc_surprise
unintentional,"afinn_negative, nrc_surprise"
unintentionally,"nrc_negative, nrc_surprise"
uninterested,"boredom_apathy, nrc_negative, nrc_sadness"
uninteresting,"nrc_negative, nrc_sadness"
uninvited,nrc_sadness
uninvolved,vader_very_negative
uninvolving,"afinn_negative, vader_very_negative"
unique,"nrc_positive, nrc_surprise"
unison,nrc_positive
unitary,nrc_positive
united,"afinn_positive, nrc_positive, nrc_trust, vader_positive"
unity,"nrc_positive, nrc_trust"
university,"nrc_anticipation, nrc_positive"
unjust,"afinn_negative, nrc_anger, nrc_negative, vader_very_negative"
unjustifiable,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative"
unjustified,nrc_negative
unkind,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_negative"
unknown,"nrc_anticipation, nrc_fear, nrc_negative"
unlawful,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
unlicensed,nrc_negative
unlikely,afinn_negative
unlimited,nrc_positive
unlovable,"afinn_negative, vader_very_negative"
unloved,"afinn_negative, vader_negative"
unlovelier,vader_negative
unloveliest,vader_negative
unloveliness,vader_very_negative
unlovely,vader_very_negative
unloving,vader_very_negative
unlucky,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
unmanageable,"nrc_disgust, nrc_negative"
unmatched,"afinn_positive, vader_negative"
unmotivated,"afinn_negative, boredom_apathy, vader_negative"
unnatural,"nrc_disgust, nrc_fear, nrc_negative"
unofficial,nrc_negative
unoriginal,afinn_negative
unpaid,"nrc_anger, nrc_negative, nrc_sadness"
unparliamentary,afinn_negative
unpleasant,"afinn_negative, nrc_disgust, nrc_negative, nrc_sadness, vader_very_negative"
unpleasantness,afinn_negative
unpopular,"nrc_disgust, nrc_negative, nrc_sadness"
unprecedented,nrc_surprise
unpredictable,"nrc_negative, nrc_surprise"
unprepared,nrc_negative
unpretentious,nrc_positive
unproductive,nrc_negative
unprofessional,"afinn_negative, vader_very_negative"
unprofitable,nrc_negative
unprotected,"nrc_negative, vader_negative"
unpublished,"nrc_anticipation, nrc_negative, nrc_sadness"
unquestionable,"nrc_positive, nrc_trust"
unquestionably,"nrc_positive, nrc_trust"
unquestioned,"nrc_positive, nrc_trust"
unravel,afinn_positive
unreleting,afinn_negative
unreliable,"nrc_negative, nrc_trust"
unrequited,"nrc_negative, nrc_sadness"
unresearched,"afinn_negative, vader_negative"
unresolved,nrc_anticipation
unrest,"nrc_fear, nrc_sadness"
unruly,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative"
unsafe,"afinn_negative, nrc_fear, nrc_negative"
unsatisfactory,"nrc_disgust, nrc_negative"
unsatisfied,"afinn_negative, nrc_disgust, nrc_negative, nrc_sadness, vader_negative"
unsavory,"nrc_negative, vader_negative"
unscathed,nrc_positive
unscientific,afinn_negative
unscrupulous,nrc_negative
unseat,nrc_sadness
unsecured,"afinn_negative, vader_negative"
unselfish,"afinn_positive, nrc_positive"
unsettled,"afinn_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, vader_negative"
unsightly,"nrc_disgust, nrc_negative"
unsold,afinn_negative
unsophisticated,"afinn_negative, nrc_negative, vader_negative"
unsound,afinn_negative
unspeakable,"nrc_fear, nrc_negative"
unstable,"afinn_negative, nrc_fear, nrc_negative, nrc_surprise, vader_negative"
unsteady,nrc_fear
unstoppable,"afinn_positive, vader_negative"
unsuccessful,"afinn_negative, nrc_negative, nrc_sadness, vader_negative"
unsuccessfully,"afinn_negative, vader_negative"
unsuitable,nrc_negative
unsung,nrc_negative
unsupported,"afinn_negative, nrc_negative, vader_negative"
unsure,"afinn_negative, confusion_uncertainty, vader_negative"
unsurely,vader_negative
unsurpassed,"nrc_anticipation, nrc_fear, nrc_joy, nrc_positive, nrc_trust"
unsuspecting,nrc_surprise
unsustainable,nrc_negative
unsympathetic,"nrc_anger, nrc_negative"
untamed,nrc_negative
untarnished,"afinn_positive, vader_positive"
untenable,nrc_negative
unthinkable,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative"
untidy,"nrc_disgust, nrc_negative"
untie,"nrc_joy, nrc_negative, nrc_positive"
untimely,nrc_negative
untitled,"nrc_negative, nrc_sadness"
untold,"nrc_anticipation, nrc_negative"
untoward,"nrc_anger, nrc_disgust, nrc_negative"
untrained,nrc_negative
untrue,"afinn_negative, nrc_negative"
untrustworthy,"nrc_anger, nrc_negative"
unverified,nrc_anticipation
unwanted,"afinn_negative, vader_negative"
unwarranted,nrc_negative
unwashed,"nrc_disgust, nrc_negative"
unwavering,"nrc_positive, nrc_trust"
